marital_status,application_mode,application_order,course,time,previous_qualification,nationality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,unemployment_rate,inflation_rate,gdp,output
single,1st phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,1,Equinculture,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Unskilled Workers,1,0,0,1,1,0,18,0,12.7,3.7,-1.7,Dropout
single,Over 23 years old,1,Informatics Engineering,daytime,Other - 11th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,0,0,1,0,1,0,31,0,16.2,0.3,-0.92,Dropout
single,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Administrative staff,0,0,0,1,1,0,28,0,12.7,3.7,-1.7,Dropout
single,1st phase - general contingent,1,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,1,0,19,0,15.5,2.8,-4.06,Dropout
single,2nd phase - general contingent,1,Tourism,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate
divorced,Over 23 years old,1,Social Service,daytime,Secondary education,Portugal,,Higher Education - Degree,Armed Forces Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,50,0,8.9,1.4,3.51,Dropout
single,Change of course,1,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Bachelor's Degree,"Personal Services, Security and Safety Workers and Sellers",Intermediate Level Technicians and Professions,0,0,0,1,1,0,38,0,13.9,-0.3,0.79,Enrolled
married,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,31,0,9.4,-0.8,-3.12,Dropout
single,Over 23 years old,1,Nursing,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,27,0,7.6,2.6,0.32,Enrolled
single,3rd phase - general contingent,1,Social Service,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Higher Education - Degree,Armed Forces Professions,Intermediate Level Technicians and Professions,1,0,0,1,1,0,21,0,12.7,3.7,-1.7,Graduate
married,Over 23 years old,1,Informatics Engineering,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,34,0,8.9,1.4,3.51,Dropout
single,Change of institution/course,1,Informatics Engineering,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,2nd cycle of the general high school course,Intermediate Level Technicians and Professions,Armed Forces Professions,1,0,0,1,1,0,19,0,7.6,2.6,0.32,Enrolled
married,Over 23 years old,1,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Specialists in Intellectual and Scientific Activities,"Personal Services, Security and Safety Workers, and Sellers",1,0,0,0,1,0,40,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Intermediate Level Technicians and Professions,1,0,0,1,1,1,18,0,12.7,3.7,-1.7,Graduate
married,Over 23 years old,1,Communication Design,daytime,12th year of schooling - not completed,Portugal,Technical-professional course,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",,0,0,1,0,1,1,46,0,15.5,2.8,-4.06,Dropout
single,Change of course,5,Social Service (evening attendance),evening,Secondary education,Portugal,Basic Education 3rd Cycle (9th/10th/11th Year) or Equivalent,,"Legislative Power and Executive Bodies, Directors, Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, and Executive Managers",0,0,0,1,1,0,37,0,7.6,2.6,0.32,Dropout
single,Over 23 years old,1,Agronomy,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,1,0,0,1,1,0,31,0,16.2,0.3,-0.92,Dropout
single,Over 23 years old,1,Agronomy,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",,0,0,0,1,1,0,34,0,12.4,0.5,1.79,Graduate
single,1st phase - general contingent,6,Animation and Multimedia Design,daytime,Secondary education,Portugal,,,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,1,18,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,1,18,0,12.4,0.5,1.79,Graduate
single,2nd phase - general contingent,4,Communication Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,Administrative staff,1,0,0,1,1,1,19,0,11.1,0.6,2.02,Graduate
single,Change of course,1,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,40,0,15.5,2.8,-4.06,Dropout
single,Over 23 years old,1,Equinculture,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,25,0,12.4,0.5,1.79,Dropout
single,2nd phase - general contingent,5,Informatics Engineering,daytime,Secondary education,Portugal,,,"Farmers and Skilled Workers in Agriculture, Fisheries, Forestry",Armed Forces Professions,1,0,1,1,1,0,20,0,11.1,0.6,2.02,Dropout
single,2nd phase - general contingent,1,Informatics Engineering,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,0,20,0,11.1,0.6,2.02,Enrolled
single,Over 23 years old,1,Agronomy,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,,1,0,0,0,1,0,43,0,15.5,2.8,-4.06,Dropout
single,2nd phase - general contingent,4,Informatics Engineering,daytime,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",1,0,0,1,1,0,18,0,7.6,2.6,0.32,Enrolled
single,Change of course,1,Agronomy,daytime,Secondary education,Portugal,Higher Education - Bachelor's Degree,Higher Education - Master's,"Personal Services, Security and Safety Workers and Sellers",Specialists in Intellectual and Scientific Activities,0,0,0,1,1,0,35,0,15.5,2.8,-4.06,Graduate
single,2nd phase - general contingent,2,Management (evening attendance),evening,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,Armed Forces Professions,"Personal Services, Security and Safety Workers, and Sellers",0,0,0,1,1,0,23,0,7.6,2.6,0.32,Graduate
single,2nd phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
single,Short cycle diploma holders,1,Veterinary Nursing,daytime,,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,Administrative staff,Unskilled Workers,1,0,0,1,1,1,21,0,8.9,1.4,3.51,Graduate
single,Change of course,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,Higher Education - Degree,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,0,0,0,1,1,0,19,0,13.9,-0.3,0.79,Enrolled
single,3rd phase - general contingent,1,Informatics Engineering,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,1,0,0,1,1,0,20,0,12.4,0.5,1.79,Graduate
single,Over 23 years old,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,,10th Year of Schooling,Administrative staff,Administrative staff,0,1,0,1,1,1,30,0,12.4,0.5,1.79,Dropout
divorced,Over 23 years old,1,Tourism,daytime,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,44,0,12.4,0.5,1.79,Graduate
single,3rd phase - general contingent,1,Nursing,daytime,Secondary education,Portugal,,Higher Education - Degree,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions,0,0,0,1,1,0,19,0,12.7,3.7,-1.7,Graduate
single,Technological specialization diploma holders,1,Equinculture,daytime,10th year of schooling,Portugal,Higher Education - Bachelor's Degree,Secondary Education - 12th Year of Schooling or Equivalent,Administrative staff,"Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,1,0,22,0,16.2,0.3,-0.92,Graduate
single,1st phase - general contingent,1,Equinculture,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions,0,0,0,1,1,0,18,0,7.6,2.6,0.32,Graduate
single,2nd phase - general contingent,1,Advertising and Marketing Management,daytime,Secondary education,Portugal,Technical-professional course,2nd cycle of the general high school course,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,1,21,0,12.7,3.7,-1.7,Graduate
single,1st phase - general contingent,2,Veterinary Nursing,daytime,Secondary education,Portugal,Technical-professional course,10th Year of Schooling,,,0,0,0,1,1,0,18,0,7.6,2.6,0.32,Dropout
single,2nd phase - general contingent,4,Advertising and Marketing Management,daytime,Secondary education,Portugal,Higher Education - Degree,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Administrative staff,1,0,0,1,1,0,18,0,11.1,0.6,2.02,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,0,0,0,1,1,0,19,0,7.6,2.6,0.32,Graduate
single,Technological specialization diploma holders,1,Agronomy,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction, and Craftsmen",1,0,0,1,1,0,21,0,16.2,0.3,-0.92,Dropout
single,Over 23 years old,1,Agronomy,daytime,Secondary education,Portugal,Higher Education - Degree,Higher Education - Degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,0,0,0,1,1,0,31,0,16.2,0.3,-0.92,Graduate
single,2nd phase - general contingent,5,Tourism,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Intermediate Level Technicians and Professions,Administrative staff,1,0,0,1,1,0,21,0,9.4,-0.8,-3.12,Dropout
single,Over 23 years old,1,Informatics Engineering,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Installation and Machine Operators and Assembly Workers,0,0,1,1,1,0,24,0,8.9,1.4,3.51,Enrolled
single,Transfer,1,Journalism and Communication,daytime,Secondary education,Portugal,,Frequency of Higher Education,"Personal Services, Security and Safety Workers and Sellers",Administrative staff,0,0,0,1,1,0,27,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general contingent,5,Management,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,1,0,0,1,1,0,20,0,12.4,0.5,1.79,Graduate
single,Technological specialization diploma holders,1,Informatics Engineering,daytime,10th year of schooling,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,10th Year of Schooling,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries, and Forestry",1,0,0,1,1,0,22,0,10.8,1.4,1.74,Enrolled
single,1st phase - general contingent,1,Agronomy,daytime,Secondary education,Portugal,,10th Year of Schooling,Armed Forces Professions,Armed Forces Professions,0,0,0,1,1,1,19,0,15.5,2.8,-4.06,Enrolled
single,3rd phase - general contingent,1,Journalism and Communication,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers,1,0,0,1,1,0,19,0,8.9,1.4,3.51,Graduate
single,1st phase - general contingent,1,Animation and Multimedia Design,daytime,Secondary education,Portugal,Secondary Education - 12th Year of Schooling or Equivalent,Secondary Education - 12th Year of Schooling or Equivalent,Installation and Machine Operators and Assembly Workers,"Personal Services, Security and Safety Workers, and Sellers",1,0,1,1,1,0,23,0,11.1,0.6,2.02,Enrolled
